GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
120860971,0,0,0,0,0,0,505,236,267
120860972,0,0,0,0,0,0,1122,546,572
120860973,0,0,0,0,0,0,975,468,499
120860974,0,0,0,0,0,0,23,11,12
120860975,0,0,0,0,0,0,14,7,7
120860976,0,0,0,0,0,0,1267,612,649
120860977,0,0,0,0,0,0,639,274,360
120860978,0,0,0,0,0,0,1699,909,770
120860979,0,0,0,0,0,0,0,0,0
120860980,0,0,0,0,0,0,1287,708,575
120860981,0,0,0,0,0,0,231,225,4
120860982,0,0,0,0,0,0,173,99,74
120860983,0,0,0,0,0,0,941,455,481
120860985,0,0,0,0,0,0,1038,487,546
120860986,0,0,0,0,0,0,721,313,406
120860987,0,0,0,0,0,0,2012,1241,762
120860988,0,0,0,0,0,0,53,33,20
120860989,0,0,0,0,0,0,300,202,97
120860990,0,0,0,0,0,0,517,299,212
120860991,0,0,0,0,0,0,24,14,10
120860992,0,0,0,0,0,0,2,1,1
120860993,0,0,0,0,0,0,490,288,200
120860994,0,0,0,0,0,0,582,322,258
120860995,0,0,0,0,0,0,363,198,165
120860996,0,0,0,0,0,0,24,13,11
120860997,0,0,0,0,0,0,123,67,56
120860998,0,0,0,0,0,0,376,195,180
120860999,0,0,0,0,0,0,0,0,0
120861000,0,0,0,0,0,0,33,20,12
120861001,0,0,0,0,0,0,890,506,383
120861002,0,0,0,0,0,0,323,177,144
120861003,0,0,0,0,0,0,255,117,137
120861004,0,0,0,0,0,0,350,160,188
120861005,0,0,0,0,0,0,69,32,37
120861007,0,0,0,0,0,0,360,164,194
120861008,0,0,0,0,0,0,218,99,117
120861009,0,0,0,0,0,0,0,0,0
120861010,0,0,0,0,0,0,24,11,13
120861011,0,0,0,0,0,0,41,19,22
120861012,0,0,0,0,0,0,532,254,276
120861013,0,0,0,0,0,0,505,194,310
120861014,0,0,0,0,0,0,1961,736,1218
120861015,0,0,0,0,0,0,3215,1323,1886
120861016,0,0,0,0,0,0,1661,817,836
120861017,0,0,0,0,0,0,193,95,97
120861018,0,0,0,0,0,0,169,83,85
120861019,0,0,0,0,0,0,1071,375,693
120861020,0,0,0,0,0,0,869,307,560
120861021,0,0,0,0,0,0,1117,447,665
120861022,0,0,0,0,0,0,758,304,451
120861023,0,0,0,0,0,0,1626,558,1065
120861024,0,0,0,0,0,0,413,100,311
120861025,0,0,0,0,0,0,116,28,88
120861026,0,0,0,0,0,0,941,325,610
120861027,0,0,0,0,0,0,851,284,560
120861028,0,0,0,0,0,0,1328,452,872
120861029,0,0,0,0,0,0,2261,1038,1216
120861030,0,0,0,0,0,0,850,284,562
120861031,0,0,0,0,0,0,725,242,480
120861032,0,0,0,0,0,0,1528,498,1024
120861033,0,0,0,0,0,0,1775,546,1220
120861034,0,0,0,0,0,0,1519,487,1024
120861035,0,0,0,0,0,0,993,277,712
120861036,0,0,0,0,0,0,156,43,112
120861037,0,0,0,0,0,0,331,173,155
120861038,0,0,0,0,0,0,1416,740,661
120861039,0,0,0,0,0,0,643,176,462
120861040,0,0,0,0,0,0,589,289,297
120861041,0,0,0,0,0,0,489,248,238
120861042,0,0,0,0,0,0,1084,549,529
120861043,0,0,0,0,0,0,1192,382,804
120861044,0,0,0,0,0,0,221,67,153
120861045,0,0,0,0,0,0,606,184,419
120861046,0,0,0,0,0,0,1303,647,654
120861047,0,0,0,0,0,0,873,434,438
120861048,0,0,0,0,0,0,1183,361,818
120861049,0,0,0,0,0,0,1054,385,666
120861050,0,0,0,0,0,0,755,268,485
120861051,0,0,0,0,0,0,355,126,228
120861052,0,0,0,0,0,0,1428,524,896
120861053,0,0,0,0,0,0,982,303,676
120861054,0,0,0,0,0,0,965,487,473
120861055,0,0,0,0,0,0,1972,1153,808
120861056,0,0,0,0,0,0,1097,547,549
120861057,0,0,0,0,0,0,456,227,228
120861058,0,0,0,0,0,0,1833,1094,732
120861059,0,0,0,0,0,0,1064,404,659
120861060,0,0,0,0,0,0,264,100,164
120861061,0,0,0,0,0,0,580,225,352
120861062,0,0,0,0,0,0,429,166,260
120861063,0,0,0,0,0,0,204,79,124
120861064,0,0,0,0,0,0,2304,904,1386
120861065,0,0,0,0,0,0,769,322,445
120861066,0,0,0,0,0,0,404,192,210
120861067,0,0,0,0,0,0,602,285,313
120861068,0,0,0,0,0,0,665,315,346
120861069,0,0,0,0,0,0,864,495,367
120861070,0,0,0,0,0,0,775,444,329
120861071,0,0,0,0,0,0,510,292,216
120861072,0,0,0,0,0,0,866,528,333
120861073,0,0,0,0,0,0,257,157,98
120861074,0,0,0,0,0,0,428,261,166
120861075,0,0,0,0,0,0,950,554,393
120861076,0,0,0,0,0,0,1063,649,410
120861077,0,0,0,0,0,0,1278,664,607
120861078,0,0,0,0,0,0,1309,738,566
120861079,0,0,0,0,0,0,1068,603,461
120861080,0,0,0,0,0,0,701,408,291
120861081,0,0,0,0,0,0,1041,607,432
120861082,0,0,0,0,0,0,1459,809,644
120861083,0,0,0,0,0,0,735,408,324
120861084,0,0,0,0,0,0,1122,604,512
120861085,0,0,0,0,0,0,1691,923,764
120861086,0,0,0,0,0,0,832,440,391
120861087,0,0,0,0,0,0,379,200,178
120861088,0,0,0,0,0,0,873,539,326
120861089,0,0,0,0,0,0,411,199,210
120861090,0,0,0,0,0,0,651,315,333
120861091,0,0,0,0,0,0,401,194,205
120861092,0,0,0,0,0,0,279,135,143
120861093,0,0,0,0,0,0,172,83,88
120861094,0,0,0,0,0,0,968,417,545
120861095,0,0,0,0,0,0,795,366,423
120861096,0,0,0,0,0,0,306,141,163
120861097,0,0,0,0,0,0,462,213,246
120861098,0,0,0,0,0,0,622,251,368
120861099,0,0,0,0,0,0,664,267,393
120861100,0,0,0,0,0,0,982,397,583
120861101,0,0,0,0,0,0,490,199,291
120861102,0,0,0,0,0,0,1361,767,590
120861103,0,0,0,0,0,0,405,251,153
120861104,0,0,0,0,0,0,1047,574,468
120861105,0,0,0,0,0,0,857,470,383
120861106,0,0,0,0,0,0,1735,909,821
120861107,0,0,0,0,0,0,1348,630,715
120861108,0,0,0,0,0,0,1706,886,810
120861109,0,0,0,0,0,0,4355,2453,1884
120861110,0,0,0,0,0,0,11,6,5
120861111,0,0,0,0,0,0,2665,1384,1272
120861112,0,0,0,0,0,0,3986,2020,1954
120861113,0,0,0,0,0,0,1645,834,806
120861114,0,0,0,0,0,0,673,309,361
120861115,0,0,0,0,0,0,674,306,365
120861116,0,0,0,0,0,0,328,193,134
120861117,0,0,0,0,0,0,887,521,363
120861118,0,0,0,0,0,0,1622,952,664
120861119,0,0,0,0,0,0,652,383,267
120861120,0,0,0,0,0,0,984,423,559
120861121,0,0,0,0,0,0,466,200,265
120861122,0,0,0,0,0,0,2701,1155,1542
120861123,0,0,0,0,0,0,239,132,106
120861124,0,0,0,0,0,0,880,483,394
120861125,0,0,0,0,0,0,383,210,172
120861126,0,0,0,0,0,0,852,495,353
120861127,0,0,0,0,0,0,1771,1029,734
120861128,0,0,0,0,0,0,0,0,0
120861129,0,0,0,0,0,0,0,0,0
120861130,0,0,0,0,0,0,984,593,387
120861131,0,0,0,0,0,0,233,141,91
120861132,0,0,0,0,0,0,806,486,317
120861133,0,0,0,0,0,0,321,165,156
120861134,0,0,0,0,0,0,1179,613,561
120861135,0,0,0,0,0,0,641,174,464
120861136,0,0,0,0,0,0,494,275,218
120861137,0,0,0,0,0,0,635,354,279
120861138,0,0,0,0,0,0,624,278,344
120861139,0,0,0,0,0,0,947,423,521
120861140,0,0,0,0,0,0,1421,471,946
120861141,0,0,0,0,0,0,623,207,414
120861142,0,0,0,0,0,0,998,591,404
120861143,0,0,0,0,0,0,1433,704,724
120861144,0,0,0,0,0,0,1769,868,894
120861145,0,0,0,0,0,0,1403,760,641
120861146,0,0,0,0,0,0,611,233,373
120861147,0,0,0,0,0,0,212,89,123
120861148,0,0,0,0,0,0,0,0,0
120861149,0,0,0,0,0,0,983,520,461
120861150,0,0,0,0,0,0,609,290,318
120861151,0,0,0,0,0,0,478,228,249
120861152,0,0,0,0,0,0,1189,613,571
120861153,0,0,0,0,0,0,981,562,415
120861154,0,0,0,0,0,0,207,117,89
120861155,0,0,0,0,0,0,198,112,85
120861156,0,0,0,0,0,0,302,170,130
120861157,0,0,0,0,0,0,197,100,96
120861158,0,0,0,0,0,0,375,189,183
120861159,0,0,0,0,0,0,325,154,167
120861160,0,0,0,0,0,0,1228,727,495
120861161,0,0,0,0,0,0,0,0,0
120861162,0,0,0,0,0,0,44,6,38
120861163,0,0,0,0,0,0,0,0,0
120861164,0,0,0,0,0,0,32,5,27
120861165,0,0,0,0,0,0,160,83,77
120861166,0,0,0,0,0,0,876,440,434
120861167,0,0,0,0,0,0,350,176,173
120861168,0,0,0,0,0,0,1885,969,910
120861169,0,0,0,0,0,0,808,415,390
120861170,0,0,0,0,0,0,47,3,44
120861171,0,0,0,0,0,0,2782,1079,1699
120861172,0,0,0,0,0,0,817,316,500
120861173,0,0,0,0,0,0,2054,1214,834
120861174,0,0,0,0,0,0,721,412,307
120861175,0,0,0,0,0,0,1358,1057,296
120861176,0,0,0,0,0,0,625,603,21
120861177,0,0,0,0,0,0,1393,1357,33
120861178,0,0,0,0,0,0,1393,1359,28
120861179,0,0,0,0,0,0,1450,764,681
120861180,0,0,0,0,0,0,857,517,337
120861181,0,0,0,0,0,0,224,99,123
120861182,0,0,0,0,0,0,288,127,158
120861183,0,0,0,0,0,0,1150,633,512
120861184,0,0,0,0,0,0,610,353,254
120861185,0,0,0,0,0,0,945,437,505
120861186,0,0,0,0,0,0,280,136,144
120861187,0,0,0,0,0,0,2,1,1
120861188,0,0,0,0,0,0,968,511,453
120861189,0,0,0,0,0,0,819,420,395
120861190,0,0,0,0,0,0,1116,617,493
120861191,0,0,0,0,0,0,540,328,210
120861192,0,0,0,0,0,0,910,695,213
120861193,0,0,0,0,0,0,439,398,41
120861194,0,0,0,0,0,0,1203,1012,185
120861195,0,0,0,0,0,0,1450,1220,223
120861196,0,0,0,0,0,0,2551,1665,875
120861197,0,0,0,0,0,0,1568,917,643
120861198,0,0,0,0,0,0,1807,1476,325
120861199,0,0,0,0,0,0,1279,1098,176
120861200,0,0,0,0,0,0,802,789,12
120861201,0,0,0,0,0,0,881,467,411
120861202,0,0,0,0,0,0,511,272,236
120861203,0,0,0,0,0,0,388,199,187
120861204,0,0,0,0,0,0,486,239,245
120861205,0,0,0,0,0,0,821,421,397
120861206,0,0,0,0,0,0,2316,1240,1066
120861207,0,0,0,0,0,0,1460,767,684
120861208,0,0,0,0,0,0,790,467,319
120861209,0,0,0,0,0,0,1005,576,424
120861210,0,0,0,0,0,0,2235,1385,832
120861211,0,0,0,0,0,0,1233,777,449
120861212,0,0,0,0,0,0,52,33,19
120861213,0,0,0,0,0,0,735,710,25
120861214,0,0,0,0,0,0,2089,1587,493
120861215,0,0,0,0,0,0,401,316,84
120861216,0,0,0,0,0,0,772,573,195
120861217,0,0,0,0,0,0,732,471,257
120861218,0,0,0,0,0,0,101,42,59
120861219,0,0,0,0,0,0,170,71,98
120861220,0,0,0,0,0,0,2320,1696,616
120861221,0,0,0,0,0,0,927,734,191
120861222,0,0,0,0,0,0,876,563,310
120861223,0,0,0,0,0,0,211,136,74
120861224,0,0,0,0,0,0,860,813,46
120861225,0,0,0,0,0,0,668,633,35
120861226,0,0,0,0,0,0,516,453,62
120861227,0,0,0,0,0,0,33,18,15
120861228,0,0,0,0,0,0,1246,680,562
120861229,0,0,0,0,0,0,0,0,0
120861230,0,0,0,0,0,0,12,4,8
120861231,0,0,0,0,0,0,238,85,152
120861232,0,0,0,0,0,0,2,1,1
120861233,0,0,0,0,0,0,231,83,148
120861234,0,0,0,0,0,0,30,18,12
120861235,0,0,0,0,0,0,2,1,1
120861236,0,0,0,0,0,0,906,461,440
120861237,0,0,0,0,0,0,781,472,305
120861238,0,0,0,0,0,0,821,418,399
120861239,0,0,0,0,0,0,485,280,203
120861240,0,0,0,0,0,0,861,601,257
120861241,0,0,0,0,0,0,233,147,85
120861242,0,0,0,0,0,0,619,370,244
120861243,0,0,0,0,0,0,905,671,230
120861244,0,0,0,0,0,0,3,0,3
120861245,0,0,0,0,0,0,1104,664,438
120861246,0,0,0,0,0,0,1113,694,415
120861247,0,0,0,0,0,0,1266,785,478
120861248,0,0,0,0,0,0,0,0,0
120861249,0,0,0,0,0,0,447,277,169
120861250,0,0,0,0,0,0,1077,668,407
120861251,0,0,0,0,0,0,689,427,260
120861252,0,0,0,0,0,0,121,33,87
120861253,0,0,0,0,0,0,105,28,76
120861254,0,0,0,0,0,0,252,105,146
120861255,0,0,0,0,0,0,545,470,74
120861256,0,0,0,0,0,0,935,413,519
120861257,0,0,0,0,0,0,269,106,163
120861258,0,0,0,0,0,0,1586,968,609
120861259,0,0,0,0,0,0,140,55,85
120861260,0,0,0,0,0,0,30,12,18
120861261,0,0,0,0,0,0,144,57,87
120861262,0,0,0,0,0,0,275,108,166
120861263,0,0,0,0,0,0,303,119,183
120861264,0,0,0,0,0,0,313,123,189
120861265,0,0,0,0,0,0,9,4,5
120861266,0,0,0,0,0,0,672,268,403
120861267,0,0,0,0,0,0,661,264,397
120861268,0,0,0,0,0,0,619,563,53
120861269,0,0,0,0,0,0,97,89,8
120861270,0,0,0,0,0,0,21,19,2
120861271,0,0,0,0,0,0,152,138,13
120861272,0,0,0,0,0,0,792,507,278
120861273,0,0,0,0,0,0,178,114,62
120861274,0,0,0,0,0,0,485,310,171
120861275,0,0,0,0,0,0,168,119,48
120861276,0,0,0,0,0,0,245,187,57
120861277,0,0,0,0,0,0,1028,783,242
120861278,0,0,0,0,0,0,5,4,1
120861279,0,0,0,0,0,0,474,362,111
120861280,0,0,0,0,0,0,54,41,13
120861281,0,0,0,0,0,0,101,77,24
120861282,0,0,0,0,0,0,359,274,84
120861283,0,0,0,0,0,0,62,47,15
120861284,0,0,0,0,0,0,59,45,14
120861285,0,0,0,0,0,0,113,86,27
120861286,0,0,0,0,0,0,153,116,36
120861287,0,0,0,0,0,0,750,565,183
120861288,0,0,0,0,0,0,89,68,21
120861289,0,0,0,0,0,0,194,148,45
120861290,0,0,0,0,0,0,0,0,0
120861291,0,0,0,0,0,0,237,140,95
120861292,0,0,0,0,0,0,244,141,102
120861293,0,0,0,0,0,0,5,3,2
120861294,0,0,0,0,0,0,682,396,282
120861295,0,0,0,0,0,0,450,258,189
120861296,0,0,0,0,0,0,294,169,123
120861297,0,0,0,0,0,0,115,66,48
120861298,0,0,0,0,0,0,232,134,97
120861299,0,0,0,0,0,0,68,39,29
120861300,0,0,0,0,0,0,115,82,32
120861301,0,0,0,0,0,0,304,217,86
120861302,0,0,0,0,0,0,4,3,1
120861303,0,0,0,0,0,0,375,299,74
120861304,0,0,0,0,0,0,154,123,30
120861305,0,0,0,0,0,0,1,1,0
120861306,0,0,0,0,0,0,147,117,29
120861307,0,0,0,0,0,0,138,111,27
120861308,0,0,0,0,0,0,260,192,66
120861309,0,0,0,0,0,0,135,108,27
120861310,0,0,0,0,0,0,755,464,288
120861311,0,0,0,0,0,0,283,176,106
120861312,0,0,0,0,0,0,345,220,125
120861313,0,0,0,0,0,0,444,272,170
120861314,0,0,0,0,0,0,534,339,189
120861315,0,0,0,0,0,0,146,93,51
120861316,0,0,0,0,0,0,195,85,108
120861317,0,0,0,0,0,0,1343,547,788
120861318,0,0,0,0,0,0,179,73,105
120861319,0,0,0,0,0,0,111,35,75
120861320,0,0,0,0,0,0,411,131,278
120861321,0,0,0,0,0,0,130,41,88
120861322,0,0,0,0,0,0,700,342,356
120861323,0,0,0,0,0,0,569,287,280
120861324,0,0,0,0,0,0,227,168,58
120861325,0,0,0,0,0,0,424,308,112
120861326,0,0,0,0,0,0,123,99,23
120861327,0,0,0,0,0,0,0,0,0
120861328,0,0,0,0,0,0,175,117,58
120861329,0,0,0,0,0,0,95,64,31
120861330,0,0,0,0,0,0,303,202,100
120861331,0,0,0,0,0,0,182,121,60
120861332,0,0,0,0,0,0,25,17,8
120861333,0,0,0,0,0,0,0,0,0
120861334,0,0,0,0,0,0,1038,628,404
120861335,0,0,0,0,0,0,115,69,45
120861336,0,0,0,0,0,0,1660,1004,647
120861337,0,0,0,0,0,0,239,222,16
120861338,0,0,0,0,0,0,356,330,24
120861339,0,0,0,0,0,0,516,440,72
120861340,0,0,0,0,0,0,0,0,0
120861341,0,0,0,0,0,0,565,537,26
120861342,0,0,0,0,0,0,764,725,36
120861343,0,0,0,0,0,0,29,23,6
120861344,0,0,0,0,0,0,81,66,15
120861345,0,0,0,0,0,0,1,1,0
120861346,0,0,0,0,0,0,74,41,32
120861347,0,0,0,0,0,0,71,40,31
120861348,0,0,0,0,0,0,502,253,244
120861349,0,0,0,0,0,0,85,34,51
120861350,0,0,0,0,0,0,29,13,16
120861351,0,0,0,0,0,0,12,8,4
120861352,0,0,0,0,0,0,0,0,0
120861353,0,0,0,0,0,0,140,65,73
120861354,0,0,0,0,0,0,10,2,8
120861355,0,0,0,0,0,0,544,352,191
120861356,0,0,0,0,0,0,322,209,112
120861357,0,0,0,0,0,0,1380,968,402
120861358,0,0,0,0,0,0,530,462,66
120861359,0,0,0,0,0,0,299,219,77
120861360,0,0,0,0,0,0,13,10,3
120861361,0,0,0,0,0,0,227,118,107
120861362,0,0,0,0,0,0,20,11,9
120861363,0,0,0,0,0,0,1431,955,470
120861364,0,0,0,0,0,0,611,408,201
120861365,0,0,0,0,0,0,187,97,88
120861366,0,0,0,0,0,0,2,1,1
120861367,0,0,0,0,0,0,263,185,78
120861368,0,0,0,0,0,0,18,11,7
120861369,0,0,0,0,0,0,35,21,14
120861370,0,0,0,0,0,0,223,135,86
120861371,0,0,0,0,0,0,7,4,3
120861372,0,0,0,0,0,0,0,0,0
120861373,0,0,0,0,0,0,0,0,0
120861374,0,0,0,0,0,0,0,0,0
120861375,0,0,0,0,0,0,0,0,0
120861376,0,0,0,0,0,0,0,0,0
120861377,0,0,0,0,0,0,0,0,0
120861378,0,0,0,0,0,0,2,1,1
120861379,0,0,0,0,0,0,2,1,1
120861380,0,0,0,0,0,0,204,132,72
120861381,0,0,0,0,0,0,211,84,125
120861382,0,0,0,0,0,0,114,45,68
120861383,0,0,0,0,0,0,226,181,44
120861384,0,0,0,0,0,0,85,66,19
120861385,0,0,0,0,0,0,82,35,46
120861386,0,0,0,0,0,0,122,86,33
120861387,0,0,0,0,0,0,28,18,10
120861388,0,0,0,0,0,0,227,145,81
120861389,0,0,0,0,0,0,192,153,39
120861390,0,0,0,0,0,0,318,243,75
120861391,0,0,0,0,0,0,499,382,117
120861392,0,0,0,0,0,0,8,5,3
120861393,0,0,0,0,0,0,105,46,58
120861394,0,0,0,0,0,0,450,323,126
120861395,0,0,0,0,0,0,381,274,107
120861396,0,0,0,0,0,0,567,509,56
120861397,0,0,0,0,0,0,2,1,1
120861398,0,0,0,0,0,0,165,61,103
120861399,0,0,0,0,0,0,609,313,291
120861400,0,0,0,0,0,0,31,16,15
120861401,0,0,0,0,0,0,123,63,59
120861402,0,0,0,0,0,0,360,115,243
120861403,0,0,0,0,0,0,277,216,60
120861404,0,0,0,0,0,0,408,378,30
120861405,0,0,0,0,0,0,281,264,16
120861406,0,0,0,0,0,0,730,672,51
120861407,0,0,0,0,0,0,262,177,85
120861408,0,0,0,0,0,0,426,256,169
120861409,0,0,0,0,0,0,129,78,51
120861410,0,0,0,0,0,0,15,9,6
120861411,0,0,0,0,0,0,162,97,64
120861412,0,0,0,0,0,0,0,0,0
120861413,0,0,0,0,0,0,359,241,115
120861414,0,0,0,0,0,0,167,119,47
120861415,0,0,0,0,0,0,165,148,17
120861416,0,0,0,0,0,0,461,235,226
120861417,0,0,0,0,0,0,54,20,34
120861418,0,0,0,0,0,0,277,130,147
120861419,0,0,0,0,0,0,18,5,13
120861420,0,0,0,0,0,0,0,0,0
120861421,0,0,0,0,0,0,239,73,165
120861422,0,0,0,0,0,0,237,80,156
120861423,0,0,0,0,0,0,297,92,205
120861424,0,0,0,0,0,0,176,64,111
120861425,0,0,0,0,0,0,189,69,119
120861426,0,0,0,0,0,0,998,386,608
120861427,0,0,0,0,0,0,570,209,359
120861428,0,0,0,0,0,0,685,190,493
120861429,0,0,0,0,0,0,346,97,248
120861430,0,0,0,0,0,0,443,157,285
120861431,0,0,0,0,0,0,564,192,369
120861432,0,0,0,0,0,0,525,343,180
120861433,0,0,0,0,0,0,120,79,41
120861434,0,0,0,0,0,0,697,390,305
120861435,0,0,0,0,0,0,389,260,127
120861436,0,0,0,0,0,0,73,38,34
120861437,0,0,0,0,0,0,264,100,163
120861438,0,0,0,0,0,0,585,278,306
120861439,0,0,0,0,0,0,59,50,8
120861440,0,0,0,0,0,0,0,0,0
120861441,0,0,0,0,0,0,0,0,0
120861442,0,0,0,0,0,0,0,0,0
120861443,0,0,0,0,0,0,0,0,0
120861444,0,0,0,0,0,0,0,0,0
120861445,0,0,0,0,0,0,0,0,0
120861446,0,0,0,0,0,0,0,0,0
120861447,0,0,0,0,0,0,0,0,0
120861448,0,0,0,0,0,0,0,0,0
120861449,0,0,0,0,0,0,0,0,0
120861450,0,0,0,0,0,0,0,0,0
120861451,0,0,0,0,0,0,0,0,0
120861452,0,0,0,0,0,0,0,0,0
120861453,0,0,0,0,0,0,0,0,0
120870001,0,0,0,0,0,0,939,587,347
120870002,0,0,0,0,0,0,1305,816,478
120870003,0,0,0,0,0,0,1084,695,375
120870004,0,0,0,0,0,0,860,773,82
120870005,0,0,0,0,0,0,2315,1481,804
120870006,0,0,0,0,0,0,0,0,0
120870007,0,0,0,0,0,0,1178,931,237
120870008,0,0,0,0,0,0,708,469,228
120870009,0,0,0,0,0,0,1301,958,326
120870010,0,0,0,0,0,0,1500,921,564
120870011,0,0,0,0,0,0,1231,874,348
120870013,0,0,0,0,0,0,1227,656,559
120870014,0,0,0,0,0,0,1202,637,544
120870015,0,0,0,0,0,0,1281,567,700
120870016,0,0,0,0,0,0,1698,744,930
120870017,0,0,0,0,0,0,1419,707,698
120870018,0,0,0,0,0,0,1223,615,591
120870019,0,0,0,0,0,0,829,423,397
120870020,0,0,0,0,0,0,1433,588,830
120870021,0,0,0,0,0,0,983,418,552
120870022,0,0,0,0,0,0,827,324,491
120870023,0,0,0,0,0,0,639,213,425
120870024,0,0,0,0,0,0,1012,396,605
120870025,0,0,0,0,0,0,1243,430,802
120870026,0,0,0,0,0,0,1283,514,759
120870027,0,0,0,0,0,0,1627,639,974
120870028,0,0,0,0,0,0,1090,517,557
120870029,0,0,0,0,0,0,1125,499,612
120870030,0,0,0,0,0,0,1728,726,976
120870031,0,0,0,0,0,0,940,500,434
120870032,0,0,0,0,0,0,878,392,477
120870033,0,0,0,0,0,0,1373,609,747
120870034,0,0,0,0,0,0,1052,262,789
120870035,0,0,0,0,0,0,1727,1022,687
120870036,0,0,0,0,0,0,0,0,0
120870037,0,0,0,0,0,0,0,0,0
120890001,0,0,0,0,0,0,100,36,63
120890002,0,0,0,0,0,0,1666,447,1207
120890003,0,0,0,0,0,0,2621,825,1777
120890004,0,0,0,0,0,0,557,152,402
120890005,0,0,0,0,0,0,3413,939,2459
120890006,0,0,0,0,0,0,2764,802,1933
120890007,0,0,0,0,0,0,2723,851,1853
120890008,0,0,0,0,0,0,2525,713,1789
120890009,0,0,0,0,0,0,818,252,556
120890010,0,0,0,0,0,0,2719,407,2282
120890011,0,0,0,0,0,0,616,35,579
120890012,0,0,0,0,0,0,1720,202,1503
120890013,0,0,0,0,0,0,832,325,501
120890014,0,0,0,0,0,0,207,21,184
120890015,0,0,0,0,0,0,2935,579,2339
120890016,0,0,0,0,0,0,1445,202,1234
120890017,0,0,0,0,0,0,1327,171,1149
120890018,0,0,0,0,0,0,485,108,375
120890019,0,0,0,0,0,0,0,0,0
120890020,0,0,0,0,0,0,183,57,125
120890021,0,0,0,0,0,0,153,48,104
120890022,0,0,0,0,0,0,0,0,0
120890023,0,0,0,0,0,0,343,107,233
120890024,0,0,0,0,0,0,110,43,66
120890025,0,0,0,0,0,0,0,0,0
120890026,0,0,0,0,0,0,6853,3029,3778
120890027,0,0,0,0,0,0,1188,267,911
120890028,0,0,0,0,0,0,1,0,1
120910001,0,0,0,0,0,0,1613,248,1355
120910002,0,0,0,0,0,0,529,81,443
120910003,0,0,0,0,0,0,912,176,728
120910004,0,0,0,0,0,0,881,167,708
120910005,0,0,0,0,0,0,781,170,594
120910006,0,0,0,0,0,0,775,141,629
120910007,0,0,0,0,0,0,933,169,757
120910008,0,0,0,0,0,0,1004,239,750
120910009,0,0,0,0,0,0,1087,268,808
120910010,0,0,0,0,0,0,861,213,640
120910011,0,0,0,0,0,0,1063,262,790
120910012,0,0,0,0,0,0,1463,355,1098
120910013,0,0,0,0,0,0,974,237,730
120910014,0,0,0,0,0,0,898,300,589
120910015,0,0,0,0,0,0,474,158,311
120910016,0,0,0,0,0,0,1313,438,862
120910017,0,0,0,0,0,0,1378,460,905
120910018,0,0,0,0,0,0,218,73,143
120910019,0,0,0,0,0,0,5708,1855,3797
120910020,0,0,0,0,0,0,663,495,167
120910021,0,0,0,0,0,0,1340,328,999
120910022,0,0,0,0,0,0,1165,286,868
120910023,0,0,0,0,0,0,1500,407,1076
120910024,0,0,0,0,0,0,457,134,317
120910025,0,0,0,0,0,0,1623,411,1186
120910026,0,0,0,0,0,0,589,149,431
120910027,0,0,0,0,0,0,946,288,652
120910028,0,0,0,0,0,0,935,247,681
120910029,0,0,0,0,0,0,970,264,700
120910030,0,0,0,0,0,0,833,307,518
120910031,0,0,0,0,0,0,1156,426,718
120910032,0,0,0,0,0,0,632,203,421
120910033,0,0,0,0,0,0,863,277,575
120910034,0,0,0,0,0,0,1097,413,673
120910035,0,0,0,0,0,0,1213,299,907
120910036,0,0,0,0,0,0,1016,272,734
120910037,0,0,0,0,0,0,1114,299,805
120910038,0,0,0,0,0,0,1212,475,724
120910039,0,0,0,0,0,0,1015,331,676
120910040,0,0,0,0,0,0,1246,436,796
120910041,0,0,0,0,0,0,1002,351,639
120910042,0,0,0,0,0,0,1680,409,1247
120910043,0,0,0,0,0,0,1986,406,1563
120910044,0,0,0,0,0,0,1231,261,960
120910045,0,0,0,0,0,0,218,69,146
120910046,0,0,0,0,0,0,272,64,207
120910047,0,0,0,0,0,0,1313,328,975
120910048,0,0,0,0,0,0,997,270,720
120910049,0,0,0,0,0,0,967,242,711
120910050,0,0,0,0,0,0,1332,266,1057
120910051,0,0,0,0,0,0,1753,530,1205
120910052,0,0,0,0,0,0,1841,341,1488
120910053,0,0,0,0,0,0,1244,230,1006
120910054,0,0,0,0,0,0,1071,351,711
120910055,0,0,0,0,0,0,1482,486,984
120910056,0,0,0,0,0,0,1023,208,810
120910057,0,0,0,0,0,0,1502,328,1164
120910058,0,0,0,0,0,0,1374,295,1070
120910059,0,0,0,0,0,0,583,125,454
120910060,0,0,0,0,0,0,1583,327,1244
120910061,0,0,0,0,0,0,728,216,503
120910062,0,0,0,0,0,0,986,293,681
120910063,0,0,0,0,0,0,1419,440,965
120910064,0,0,0,0,0,0,644,202,435
120910065,0,0,0,0,0,0,1840,394,1434
120910066,0,0,0,0,0,0,1425,381,1035
120910067,0,0,0,0,0,0,891,401,484
120910068,0,0,0,0,0,0,826,372,448
120910069,0,0,0,0,0,0,1475,368,1084
120910070,0,0,0,0,0,0,1687,442,1229
120910071,0,0,0,0,0,0,1600,537,1051
120910072,0,0,0,0,0,0,1480,497,971
120910073,0,0,0,0,0,0,1066,246,811
120910074,0,0,0,0,0,0,539,124,410
120910075,0,0,0,0,0,0,1150,266,874
